Date,XRT,VTI,TIP,HYG
2022-11-02,-8.302009579879122,-19.95556349161368,-11.798901392401662,5.757478976336694
2022-11-03,-8.43477897374938,-21.277607176233616,-12.657272762295225,5.949975397134755
2022-11-04,-11.77775028612128,-20.56530036191103,-12.909347846117347,5.3853538866759365
2022-11-05,-11.77775028612128,-20.56530036191103,-12.909347846117347,5.3853538866759365
2022-11-06,-11.77775028612128,-20.56530036191103,-12.909347846117347,5.3853538866759365
2022-11-07,-7.382420216161822,-20.149764645262337,-13.10445881809601,4.690608619522429
2022-11-08,-10.117766911070358,-19.86321674542644,-13.268507857764034,6.185773411995976
2022-11-09,-14.939639933889225,-21.363309752658466,-13.951833022846605,6.773440250563945
2022-11-10,-9.81019164605118,-16.089178605852194,-12.254938958263217,4.7234880407937
2022-11-11,-7.775859667002827,-15.336176517227551,-12.290632386982736,4.219734228257788
2022-11-12,-7.775859667002827,-15.336176517227551,-12.290632386982736,4.219734228257788
2022-11-13,-7.775859667002827,-15.336176517227551,-12.290632386982736,4.219734228257788
2022-11-14,-12.4177181487228,-16.719511097865723,-12.9243171073689,4.478707116810132
2022-11-15,-7.52231414118013,-15.87557894236883,-12.372544342997227,2.632999223943344
2022-11-16,-10.327645807724306,-17.088792414845255,-12.023212572667951,2.991905390433436
2022-11-17,-6.820718654567026,-17.094317275528415,-12.796053898201443,2.4175762834096726
2022-11-18,-2.858149797852294,-16.834594772481836,-13.291265407312181,1.088565241640549
2022-11-19,-2.858149797852294,-16.834594772481836,-13.291265407312181,1.088565241640549
2022-11-20,-2.858149797852294,-16.834594772481836,-13.291265407312181,1.088565241640549
2022-11-21,-3.449263878430453,-16.950049950116853,-12.67264967342352,1.3748167146212853
2022-11-22,0.23500795221313986,-15.455264215295472,-11.608188622292936,0.7742425227617478
2022-11-23,-1.3285314173009821,-14.968277747157998,-10.775665369883702,1.1486191050264938
2022-11-24,-1.3285314173009821,-14.968277747157998,-10.775665369883702,1.1486191050264938
2022-11-25,2.1625853743677537,-15.190713101160858,-11.134574547515664,-0.30676409000103266
2022-11-26,2.1625853743677537,-15.190713101160858,-11.134574547515664,-0.30676409000103266
2022-11-27,2.1625853743677537,-15.190713101160858,-11.134574547515664,-0.30676409000103266
2022-11-28,1.6301414700501837,-14.721225929122406,-11.778319467011345,0.3684652191572102
2022-11-29,2.778802090830923,-15.648086223622082,-11.953401826756306,-0.8354828665581682
2022-11-30,6.671908243012448,-11.275918551418684,-10.733066393381218,-2.91363179493096
2022-12-01,5.478593812344434,-9.954744009385097,-9.49287211502432,-3.0224792451398086
2022-12-02,7.47989436973131,-11.476990898964889,-9.090188085326712,-3.010040870920916
2022-12-03,7.47989436973131,-11.476990898964889,-9.090188085326712,-3.010040870920916
2022-12-04,7.47989436973131,-11.476990898964889,-9.090188085326712,-3.010040870920916
2022-12-05,5.436852768087386,-12.199891449261479,-10.209841589335177,-2.303737698460173
2022-12-06,1.3951791961599014,-14.613944200352137,-9.816170334190133,-0.4839059620112218
2022-12-07,1.522230666028701,-16.53836799217584,-9.57443906178711,-0.5948697060473407
2022-12-08,-0.2706560953843251,-16.177873873718596,-9.44520947938371,-0.27692714538967156
2022-12-09,-3.850519806110131,-16.079294690034075,-9.935794854625213,0.026395261884271104
2022-12-10,-3.850519806110131,-16.079294690034075,-9.935794854625213,0.026395261884271104
2022-12-11,-3.850519806110131,-16.079294690034075,-9.935794854625213,0.026395261884271104
2022-12-12,2.5861610120713863,-15.447617092872212,-9.92047408571125,-2.6964565484918213
2022-12-13,2.1596190670067905,-14.033843579142491,-9.74592555023266,-3.606450160587027
2022-12-14,1.7887924000373978,-13.866865497903847,-9.682300267491451,-3.6758916716159495
2022-12-15,0.27836493046888844,-17.28719284777176,-9.743817836573177,-2.93676022979521
2022-12-16,-2.19291772238398,-17.306991856999687,-10.414511520486492,-2.0028620425159627
2022-12-17,-2.19291772238398,-17.306991856999687,-10.414511520486492,-2.0028620425159627
2022-12-18,-2.19291772238398,-17.306991856999687,-10.414511520486492,-2.0028620425159627
2022-12-19,-1.4293420881805075,-17.7640329989174,-10.729603532714993,-2.5294745531645457
2022-12-20,-1.6547190459290873,-16.416506580653323,-10.705698667530628,-2.573082703616847
2022-12-21,3.1292041098281542,-16.783932755598663,-10.418733423955972,-4.069047731383191
2022-12-22,2.464379335263489,-18.767364935779852,-11.193397693073226,-4.761410787720766
2022-12-23,6.017948050168864,-18.879300450778437,-11.191897910260895,-6.2820903165537345
